mCode,mTitle,mUPC,mBrand,mIngredients,mNutrients,CurrUPC,ProductName,BrandName,ProductDesc,ProductScore,Subcatecory,Category
200,BUTTERMILK & VANILLA PROTEIN-PACKED POWER WAFFLES,705599012211,Baker Mills,"WATER, 100% WHOLE GRAIN WHEAT FLOUR, BUTTERMILK, 100% WHOLE GRAIN OAT FLOUR, CANOLA AND/OR SUNFLOWER OIL, EGG WHITE, WHEAT PROTEIN ISOLATE, SUGAR, WHEY PROTEIN CONCENTRATE, WHEY PROTEIN ISOLATE, WHEAT GLUTEN, SUNFLOWER LECITHIN, NATURAL FLAVOR, BAKING POWDER (SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE, CORN STARCH, MONO CALCIUM PHOSPHATE), SALT.","['Vitamin D: 0.0IU', 'Protein: 15.79g', 'Total lipid (fat): 11.84g', 'Carbohydrate, by difference: 30.26g', 'Energy: 276.0kcal', 'Sugars, total including NLEA: 3.95g', 'Fiber, total dietary: 3.9g', 'Calcium, Ca: 82.0mg', 'Iron, Fe: 1.32mg', 'Potassium, K: 212.0mg', 'Sodium, Na: 500.0mg', 'Sugars, added: 2.6g', 'Cholesterol: 7.0mg', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 1.32g']",705599012211,Waffles,Kodiak Cakes,"Waffles, Buttermilk & Vanilla, Protein",28,Baking Mixes,Desserts
200,"INTENSE DARK PREMIUM CHOCOLATE ASSORTMENT, DARK CHOCOLATE 60% CACAO, DARK CHOCOLATE 72% CACAO, DARK CHOCOLATE SEA SALT & ALMONDS",747599315343,GHIRARDELLI,"UNSWEETENED CHOCOLATE, SUGAR, COCOA BUTTER, ALMONDS, MILK FAT, SOY LECITHIN, SEA SALT, VANILLA EXTRACT.","['Cholesterol: 0.0mg', 'Protein: 6.25g', 'Total lipid (fat): 37.5g', 'Carbohydrate, by difference: 53.12g', 'Energy: 500.0kcal', 'Sugars, total including NLEA: 34.38g', 'Fiber, total dietary: 9.4g', 'Calcium, Ca: 62.0mg', 'Iron, Fe: 3.12mg', 'Sodium, Na: 47.0mg', 'Sugars, added: 34.4g', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 21.88g']",747599315343,Chocolate,Ghiradelli,"Chocolate, Dark",7,"Cookies, Candy, & Chocolate",Desserts
200,FROZEN GREEK YOGURT BARS,851035003449,"Apollo Food Group, LLC","NONFAT MILK, GREEK YOGURT (PASTEURIZED NONFAT MILK, YOGURT CULTURES), SUGAR, CREME FILLED COOKIES (UNBLEACHED UNENRICHED WHEAT FLOUR, SUGAR, PALM AND PALM KERNEL OIL, COCOA PROCESSED WITH ALKALI, CHOCOLATE LIQUOR, SALT, SODIUM BICARBONATE, SOY LECITHIN, NATURAL FLAVOR), CREAM, MILK PROTEIN CONCENTRATE, MALTODEXTRIN, LOCUST BEAN GUM, GUAR GUM, NATURAL FLAVORS, SOY LECITHIN.","['Fiber, total dietary: 0.0g', 'Iron, Fe: 0.0mg', 'Vitamin D: 0.0IU', 'Protein: 7.69g', 'Total lipid (fat): 3.08g', 'Carbohydrate, by difference: 24.62g', 'Energy: 154.0kcal', 'Sugars, total including NLEA: 20.0g', 'Calcium, Ca: 171.0mg', 'Potassium, K: 208.0mg', 'Sodium, Na: 123.0mg', 'Sugars, added: 13.8g', 'Cholesterol: 15.0mg', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 2.31g']",851035003449,Frozen Yogurt,Yasso,Cookies 'N Cream Frozen Yogurt Bars,2,"Ice Cream, Sorbets, & Popsicles",Desserts
200,FROZEN GREEK YOGURT BARS,851035003623,"Apollo Food Group, LLC","NONFAT MILK, GREEK YOGURT (NONFAT MILK, YOGURT CULTURES), PEANUT BUTTER BASE (PEANUTS, SUGAR, PEANUT OIL, SALT), SUGAR, PEANUT BUTTER FLAKES (POWDERED SUGAR (SUGAR, CORN STARCH), COCONUT OIL, PEANUTS, SALT, NATURAL FLAVOR, SOY LECITHIN), MILK PROTEIN CONCENTRATE, MALTODEXTRIN, COCOA PROCESSED WITH ALKALI, CREAM, LOCUST BEAN GUM, GUAR GUM, SOY LECITHIN.","['Fiber, total dietary: 0.0g', 'Vitamin D: 0.0IU', 'Cholesterol: 0.0mg', 'Protein: 9.23g', 'Total lipid (fat): 6.15g', 'Carbohydrate, by difference: 26.15g', 'Energy: 200.0kcal', 'Sugars, total including NLEA: 20.0g', 'Calcium, Ca: 135.0mg', 'Iron, Fe: 1.54mg', 'Potassium, K: 231.0mg', 'Sodium, Na: 185.0mg', 'Sugars, added: 13.8g', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 2.31g']",851035003623,Frozen Yogurt,Yasso,Chocolate Peanut Butter Chip Frozen Greek Yogurt Bars,4,"Ice Cream, Sorbets, & Popsicles",Desserts
200,"SILKY RIBBONS OF CARAMEL SWIRLED THROUGH SMOOTH SEA SALT CARAMEL LOW FAT ICE CREAM BARS, SEA SALT CARAMEL",852109331307,ENLIGHTENED,"SKIM MILK, MILK PROTEIN ISOLATE, ERYTHRITOL (NATURAL SWEETENER), NON-GMO SOLUBLE CORN FIBER, CREAM, CANE SUGAR, CONTAINS 2% OR LESS OF: VEGETABLE GLYCERIN, BUTTER, NATURAL FLAVOR, CAROB GUM, GUAR GUM, MONO & DIGLYCERIDES, SALT, MONK FRUIT EXTRACT, PECTIN, CITRIC ACID, BAKING SODA, CARAMEL COLOR, MALIC ACID, DISODIUM PHOSPHATE.","['Calcium, Ca: 286.0mg', 'Iron, Fe: 0.0mg', 'Vitamin A, IU: 143.0IU', 'Vitamin C, total ascorbic acid: 0.0mg', 'Protein: 10.0g', 'Total lipid (fat): 2.14g', 'Carbohydrate, by difference: 24.29g', 'Energy: 114.0kcal', 'Sugars, total including NLEA: 7.14g', 'Fiber, total dietary: 7.1g', 'Sodium, Na: 171.0mg', 'Cholesterol: 14.0mg', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 1.43g']",852109331307,Ice Cream,Enlightened,"Ice Cream Bar, Sea Salt Caramel",45,"Ice Cream, Sorbets, & Popsicles",Desserts
200,ICE CREAM BAR,852109331338,ENLIGHTENED,"SKIM MILK, MILK PROTEIN ISOLATE, ERYTHRITOL (NATURAL SWEETENER), NON-GMO SOLUBLE CORN FIBER, DUTCHED COCOA, CREAM, CANE SUGAR, CONTAINS 2% OR LESS OF: VEGETABLE GLYCERIN, COCONUT OIL, CAROB GUM, GUAR GUM, GHEE, NATURAL FLAVOR, MONK FRUIT EXTRACT, PECTIN, CORN STARCH, TITANIUM DIOXIDE, SALT, DISODIUM PHOSPHATE, CITRIC ACID, SOY LECITHIN.","['Calcium, Ca: 274.0mg', 'Iron, Fe: 0.49mg', 'Vitamin A, IU: 137.0IU', 'Vitamin C, total ascorbic acid: 0.0mg', 'Protein: 9.59g', 'Total lipid (fat): 3.42g', 'Carbohydrate, by difference: 24.66g', 'Energy: 123.0kcal', 'Sugars, total including NLEA: 8.22g', 'Fiber, total dietary: 6.8g', 'Sodium, Na: 68.0mg', 'Cholesterol: 14.0mg', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 2.74g']",852109331338,Ice Cream,Enlightened,Frozen Hot Cocoa Ice Cream Bars,45,"Ice Cream, Sorbets, & Popsicles",Desserts
200,"CHUNKS OF SOFT CHOCOLATE CHIP COOKIE DOUGH AND CHEWY FUDGE BROWNIE WITH MILK CHOCOLATE ICE CREAM, BROWNIES & COOKIE DOUGH",852109331796,ENLIGHTENED,"SKIM MILK, MILK PROTEIN ISOLATE, ERYTHRITOL (NATURAL SWEETENER), NON-GMO SOLUBLE CORN FIBER, DUTCHED COCOA, CREAM, WHEAT FLOUR, CANE SUGAR, CONTAINS 2% OR LESS OF: VEGETABLE GLYCERIN, BROWN SUGAR, CAROB GUM, GUAR GUM, SOYBEAN OIL, NATURAL FLAVOR, GHEE, MONK FRUIT EXTRACT, BUTTER, COCONUT OIL, CHOCOLATE LIQUOR, CORN STARCH, COCOA BUTTER, SOY LECITHIN, PASTEURIZED EGGS, SALT.","['Calcium, Ca: 286.0mg', 'Iron, Fe: 1.03mg', 'Vitamin A, IU: 143.0IU', 'Vitamin C, total ascorbic acid: 0.0mg', 'Protein: 10.0g', 'Total lipid (fat): 5.0g', 'Carbohydrate, by difference: 27.14g', 'Energy: 143.0kcal', 'Sugars, total including NLEA: 8.57g', 'Fiber, total dietary: 7.1g', 'Sodium, Na: 64.0mg', 'Cholesterol: 14.0mg', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 2.86g']",852109331796,Ice Cream,Enlightened,Brownies & Cookie Dough Ice Cream,45,"Ice Cream, Sorbets, & Popsicles",Desserts
200,S'MORES LIGHT ICE CREAM,858089003180,EDEN CREAMERY LLC,"MILK AND CREAM, EGGS, ERYTHRITOL, PREBIOTIC FIBER, MILK PROTEIN CONCENTRATE, ORGANIC CANE SUGAR, GRAHAM CRUNCH (GRAHAM FLOUR, SUGAR, FLOUR [WHEAT], PALM OIL, MOLASSES, CINNAMON, MALTED BARLEY FLOUR, SALT, SOY LECITHIN), CHOCOLATE CHIPS (SUGAR, COCOA MASS, COCOA BUTTER, BUTTER, FAT REDUCED COCOA POWDER, SOY LECITHIN), VEGETABLE GLYCERIN, SEA SALT, NATURAL FLAVORS, ORGANIC CAROB GUM, ORGANIC GUAR GUM, ORGANIC STEVIA.","['Calcium, Ca: 152.0mg', 'Iron, Fe: 0.55mg', 'Vitamin A, IU: 152.0IU', 'Vitamin C, total ascorbic acid: 0.0mg', 'Protein: 7.58g', 'Total lipid (fat): 3.79g', 'Carbohydrate, by difference: 24.24g', 'Energy: 121.0kcal', 'Sugars, total including NLEA: 10.61g', 'Fiber, total dietary: 4.5g', 'Total sugar alcohols: 8.0g', 'Sodium, Na: 167.0mg', 'Cholesterol: 61.0mg', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 1.52g']",858089003180,Ice Cream,Halo Top ,S'mores Ice Cream,26,"Ice Cream, Sorbets, & Popsicles",Desserts
200,CANDY BAR LIGHT ICE CREAM,858089003340,HALO TOP,"SKIM MILK, EGGS, ERYTHRITOL, CREAM, MILK PROTEIN CONCENTRATE, ORGANIC CANE SUGAR, PREBIOTIC FIBER, CARAMEL SWIRL (CORN SYRUP, NONFAT MILK, SUGAR, BUTTER, SALT, NATURAL FLAVOR), CHOCOLATE SWIRL (SUGAR, SWEETENED CONDENSED SKIM MILK [SUGAR, WATER, NONFAT MILK SOLIDS], CORN SYRUP, COCONUT OIL, COCOA [PROCESSED WITH ALKALI], BUTTER, BITTERSWEET CHOCOLATE [CHOCOLATE LIQUOR, SUGAR, COCOA, NATURAL FLAVOR], SEA SALT, NATURAL FLAVOR), ROASTED PEANUTS, VEGETABLE GLYCERIN, HIGH FAT COCOA, NATURAL FLAVORS, SEA SALT, ORGANIC CAROB GUM, ORGANIC GUAR GUM, ORGANIC STEVIA LEAF EXTRACT.","['Calcium, Ca: 152.0mg', 'Iron, Fe: 0.55mg', 'Vitamin A, IU: 152.0IU', 'Vitamin C, total ascorbic acid: 0.0mg', 'Protein: 7.58g', 'Total lipid (fat): 5.3g', 'Carbohydrate, by difference: 24.24g', 'Energy: 136.0kcal', 'Sugars, total including NLEA: 10.61g', 'Fiber, total dietary: 4.5g', 'Total sugar alcohols: 8.0g', 'Sodium, Na: 197.0mg', 'Cholesterol: 61.0mg', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 2.27g']",858089003340,Ice Cream,Halo Top,"Candy Bar, Protein Ice Cream ",27,"Ice Cream, Sorbets, & Popsicles",Desserts
200,LIGHT ICE CREAM,858089003357,HALO TOP,"SKIM MILK, EGGS, ERYTHRITOL, PREBIOTIC FIBER, MILK PROTEIN CONCENTRATE, CREAM, ORGANIC CANE SUGAR, VEGETABLE GLYCERIN, CARAMEL SWIRL (CORN SYRUP, NONFAT MILK, SUGAR, BUTTER, SALT, NATURAL FLAVOR), NATURAL FLAVORS, SEA SALT, ORGANIC CAROB GUM, ORGANIC GUAR GUM, ORGANIC STEVIA LEAF EXTRACT.","['Calcium, Ca: 156.0mg', 'Iron, Fe: 0.56mg', 'Vitamin A, IU: 156.0IU', 'Vitamin C, total ascorbic acid: 0.0mg', 'Protein: 7.81g', 'Total lipid (fat): 3.12g', 'Carbohydrate, by difference: 23.44g', 'Energy: 109.0kcal', 'Sugars, total including NLEA: 9.38g', 'Fiber, total dietary: 4.7g', 'Total sugar alcohols: 8.0g', 'Sodium, Na: 188.0mg', 'Cholesterol: 62.0mg', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 1.56g']",858089003357,Ice Cream,Halo Top,"Ice Cream, Caramel Macchiato",26,"Ice Cream, Sorbets, & Popsicles",Desserts
200,LIGHT ICE CREAM,858089003418,HALO TOP,"SKIM MILK, EGGS, ERYTHRITOL, PIE CRUST PIECES (WHEAT FLOUR, SUGAR, SALT), PREBIOTIC FIBER, MILK PROTEIN CONCENTRATE, CREAM, ORGANIC CANE SUGAR, NATURAL PUMPKIN BASE (ORGANIC SUGAR, PUMPKIN, WATER, CINNAMON, NATURAL FLAVOR, NUTMEG, GINGER, SALT, CLOVES), VEGETABLE GLYCERIN, SEA SALT, NATURAL FLAVOR, ORGANIC CAROB GUM, ORGANIC GUAR GUM, ORGANIC STEVIA LEAF EXTRACT.","['Calcium, Ca: 152.0mg', 'Iron, Fe: 0.55mg', 'Vitamin A, IU: 152.0IU', 'Vitamin C, total ascorbic acid: 0.0mg', 'Protein: 7.58g', 'Total lipid (fat): 4.55g', 'Carbohydrate, by difference: 27.27g', 'Energy: 136.0kcal', 'Sugars, total including NLEA: 10.61g', 'Fiber, total dietary: 4.5g', 'Total sugar alcohols: 8.0g', 'Sodium, Na: 189.0mg', 'Cholesterol: 61.0mg', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 2.27g']",858089003418,Ice Cream,Halo Top,Pumpkin Pie Ice Cream,24,"Ice Cream, Sorbets, & Popsicles",Desserts
200,6 MINI DONETTES,888109050023,"Hostess Brands, LLC","SUGAR, ENRICHED WHEAT FLOUR [WHEAT FLOUR, NIACIN, IRON (FERROUS SULFATE), THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID], WATER, PALM OIL, PARTIALLY HYDROGENATED OILS (PALM KERNAL, COCONUT AND PALM), COCOA POWDER (PROCESSED WITH ALKALI), SOYBEAN OIL. CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: DISTILLED MONOGLYCERIDES, SOY LECITHIN, WHEY POWDER, NATURAL AND ARTIFICIAL FLAVOR, NONFAT MILK, DEFATTED SOY FLOUR, SODIUM ACID PYROPHOSPHATE, BAKING SODA, SODIUM ALUMINUM PHOSPHATE, EGG YOLKS, SALT, WHEAT STARCH, SORBIC ACID AND SODIUM PROPIONATE AND POTASSIUM SORBATE (TO RETAIN FRESHNESS), MONO AND DIGLYCERIDES, DEXTROSE, DEXTRIN, GUAR GUM, CELLULOSE GUM, KARAYA GUM, ANNATTO AND TURMERIC (COLOR), WHEAT FLOUR, ENZYMES, GLYCERIN, CITRIC ACID.","['Calcium, Ca: 24.0mg', 'Iron, Fe: 2.12mg', 'Vitamin A, IU: 0.0IU', 'Vitamin C, total ascorbic acid: 0.0mg', 'Protein: 3.53g', 'Total lipid (fat): 30.59g', 'Carbohydrate, by difference: 48.24g', 'Energy: 482.0kcal', 'Sugars, total including NLEA: 30.59g', 'Fiber, total dietary: 1.2g', 'Sodium, Na: 306.0mg', 'Cholesterol: 12.0mg', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 21.18g']",888109050023,Donuts,Hostess,Donettes Frosted Mini Donuts,0,Pastries,Desserts
200,MINI DONUTS POWDERED,888109050047,"Hostess Brands, LLC","ENRICHED WHEAT FLOUR [WHEAT FLOUR, NIACIN, IRON (FERROUS SULFATE), THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID], PALM OIL, WATER, DEXTROSE, SUGAR, MODIFIED CORN STARCH, SOYBEAN OIL. CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: NON FAT MILK, DEFATTED SOY FLOUR, SODIUM ACID PYROPHOSPHATE, BAKING SODA, SODIUM ALUMINUM PHOSPHATE, EGG YOLKS, EGG YOLKS, PARTIALLY HYDROGENATED SOYBEAN AND/OR COTTONSEED OIL, ARTIFICIAL COLOR, SORBIC ACID AND SODIUM PROPIONATE AND POTASSIUM SORBATE (TO RETAIN FRESHNESS), NATURAL AND ARTIFICIAL FLAVOR, SALT, WHEAT STARCH, SORBIC ACID AND SODIUM PROPIONATE AND POTASSIUM SORBATE (TO RETAIN FRESHNESS), MONO AND DIGLYCERIDES, DEXTRIN, SOY LECITHIN, GUAR GUM, CELLULOSE GUM, KARAYA GUM, ANNATTO AND TURMERIC (COLOR), WHEAT FLOUR, ENZYMES, GLYCERIN, CITRIC ACID, NATAMYCIN.","['Calcium, Ca: 24.0mg', 'Iron, Fe: 2.12mg', 'Vitamin A, IU: 0.0IU', 'Vitamin C, total ascorbic acid: 0.0mg', 'Protein: 3.53g', 'Total lipid (fat): 21.18g', 'Carbohydrate, by difference: 51.76g', 'Energy: 412.0kcal', 'Sugars, total including NLEA: 27.06g', 'Fiber, total dietary: 1.2g', 'Sodium, Na: 365.0mg', 'Cholesterol: 18.0mg', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 10.59g']",888109050047,Donuts,Hostess,"Donuts, Powdered Mini",0,Pastries,Desserts
200,SNACK SIZE FRUIT PIES,888109110444,"Hostess Brands, LLC","ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID),SUGAR, WATER, PALM OIL & FRACTIONATED PALM OIL, GLYCERIN, DEHYDRATED APPLES (TREATED WITH SULFUR DIOXIDE TO PRESERVE COLOR), CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: FOOD STARCH-MODIFIED, SALT, PRESERVATIVES (SODIUM PROPIONATE, SODIUM BENZOATE, CITRIC ACID), MALTED BARLEY, WHEAT FLOUR, DEXTROSE, XANTHAN GUM, CINNAMON, SORBITAN MONOSTEARATE, NATURAL FLAVORS, CALCIUM CARBONATE, AGAR-AGAR, MONO-& DIGLYCERIDES, SOY LECITHIN.","['Vitamin D: 0.0IU', 'Cholesterol: 0.0mg', 'Protein: 2.65g', 'Total lipid (fat): 13.27g', 'Carbohydrate, by difference: 56.64g', 'Energy: 363.0kcal', 'Sugars, total including NLEA: 22.12g', 'Fiber, total dietary: 0.9g', 'Calcium, Ca: 6.0mg', 'Iron, Fe: 0.88mg', 'Potassium, K: 31.0mg', 'Sodium, Na: 407.0mg', 'Sugars, added: 22.1g', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 7.08g']",888109110444,Fruit Pies,Hostess,"Fruit Pies, Mini, Apple",0,Pastries,Desserts
200,GOLDEN CUPCAKES,888109110789,"Hostess Brands, LLC","SUGAR, WATER, BLEACHED ENRICHED WHEAT FLOUR [WHEAT FLOUR, NIACIN, FERROUS SULFATE (IRON), THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID], HIGH FRUCTOSE CORN SYRUP, ANIMAL AND VEGETABLE SHORTENING (TALLOW, HYDROGENATED TALLOW, COTTONSEED OIL, MONO AND DIGLYCERIDES, POLYSORBATE 60, SOY LECITHIN), SHORTENING (PALM OIL, MONO AND DIGLYCERIDES), CORN SYRUP, CONTAINS 2% OR LESS: PALM OIL, COCOA PROCESSED WITH ALKALI, SOYBEAN OIL, CORN SYRUP SOLIDS, PALM OIL, MONO- AND DIGLYCERIDES, SOY LECITHIN, SALT, CHOCOLATE LIQUOR, ARTIFICIAL FLAVOR, MODIFIED CORN STARCH, CALCIUM CARBONATE, CALCIUM SULFATE, AGAR, LOCUST BEAN GUM, SUNFLOWER OIL, DISODIUM PHOSPHATE, COCOA, EGGS, DEXTROSE, MODIFIED CORN STARCH, EGG WHITES, NONFAT DRY MILK, INULIN, SODIUM ACID PYROPHOSPHATE, NATURAL AND ARTIFICIAL FLAVOR, BAKING SODA, SORBIC ACID AND POTASSIUM SORBATE (TO RETAIN FRESHNESS), DEFATTED SOY FLOUR, SHORTENING (TALLOW, HYDROGENATED TALLOW), WHEY, CALCIUM SODIUM CASEINATE, SOY PROTEIN ISOLATE, GLYCERIN, CELLULOSE GUM, MONOCALCIUM PHOSPHATE, FUMARIC ACID, PALM OIL SHORTENING, ENZYMES, YELLOW 5, YELLOW 6, TITANIUM DIOXIDE, SODIUM STEARATE.","['Fiber, total dietary: 0.0g', 'Calcium, Ca: 222.0mg', 'Iron, Fe: 0.8mg', 'Vitamin A, IU: 0.0IU', 'Vitamin C, total ascorbic acid: 0.0mg', 'Protein: 2.22g', 'Total lipid (fat): 11.11g', 'Carbohydrate, by difference: 60.0g', 'Energy: 356.0kcal', 'Sugars, total including NLEA: 44.44g', 'Sodium, Na: 289.0mg', 'Cholesterol: 22.0mg', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 5.56g']",888109110789,Cupcakes,Hostess,"Cupcakes, Golden Frosted Yellow",13,Pastries,Desserts
200,CHOCOLATE CAKE LAYERS WITH CREAMY FILLING,888109112998,"Hostess Brands, LLC","SUGAR, WATER, BLEACHED ENRICHED WHEAT FLOUR [WHEAT FLOUR, NIACIN, FERROUS SULFATE (IRON), THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID], HIGH FRUCTOSE CORN SYRUP, SHORTENING (PALM OIL, MONO AND DIGLYCERIDES), CORN SYRUP, DEXTROSE, PALM OIL, MODIFIED CORN STARCH, SOYBEAN OIL, WHEY, CONTAINS 2% OR LESS: GLYCERIN, SOY LECITHIN, COCOA (PROCESSED WITH ALKALI), BAKING SODA, SALT, EGG WHITES, LEAVENING (SODIUM ACID PYROPHOSPHATE, BAKING SODA, CORN STARCH, MONOCALCIUM PHOSPHATE), EGGS, SUCROSE, ENZYMES, MONOGLYCERIDES, POLYSORBATE 60, SODIUM STEAROYL LACTYLATE, SORBIC ACID, POTASSIUM SORBATE AND NATAMYCIN (TO RETAIN FRESHNESS), XANTHAN GUM, CELLULOSE GUM, ARTIFICIAL FLAVOR.","['Fiber, total dietary: 0.0g', 'Calcium, Ca: 81.0mg', 'Iron, Fe: 0.97mg', 'Vitamin A, IU: 0.0IU', 'Vitamin C, total ascorbic acid: 0.0mg', 'Protein: 2.7g', 'Total lipid (fat): 14.86g', 'Carbohydrate, by difference: 51.35g', 'Energy: 365.0kcal', 'Sugars, total including NLEA: 40.54g', 'Sodium, Na: 703.0mg', 'Cholesterol: 7.0mg', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 6.76g']",888109112998,Cake,Hostess,Chocolate Cakes,0,Pastries,Desserts
200,"DOUBLE CHOCOLATE FLAVORED MINI DONUTS, DOUBLE CHOCOLATE",888109150037,"Hostess Brands, LLC","SUGAR, ENRICHED FLOUR (WHEAT FLOUR, NIACIN, FERROUS SULFATE OR REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), PALM OIL, WATER, HYDROGENATED PALM KERNEL OIL, SOYBEAN OIL, COCOA PROCESSED WITH ALKALI, CONTAINS 2% OR LESS: GLYCERIN, NONFAT DRY MILK, DEFATTED SOY FLOUR, NATURAL AND ARTIFICIAL FLAVOR, EGG YOLK, SODIUM ACID PYROPHOSPHATE, BAKING SODA, SODIUM ALUMINUM PHOSPHATE, MONO AND DIGLYCERIDES, SALT, SOY LECITHIN, PRESERVATIVE (SORBIC ACID, POTASSIUM SORBATE, SODIUM PROPIONATE, NATAMYCIN), WHEY, DEXTROSE, DEXTRIN, CITRIC ACID, ENZYMES, KARAYA GUM, GUAR GUM, CELLULOSE GUM, ANNATTO AND TURMERIC (COLOR).","['Vitamin D: 0.0IU', 'Protein: 4.17g', 'Total lipid (fat): 33.33g', 'Carbohydrate, by difference: 52.08g', 'Energy: 500.0kcal', 'Sugars, total including NLEA: 31.25g', 'Fiber, total dietary: 2.1g', 'Calcium, Ca: 27.0mg', 'Iron, Fe: 4.17mg', 'Potassium, K: 133.0mg', 'Sodium, Na: 354.0mg', 'Sugars, added: 29.2g', 'Cholesterol: 10.0mg', 'Fatty acids, total trans: 0.0g', 'Fatty acids, total saturated: 22.92g']",888109150037,Donuts,Hostess,Donettes Frosted Devil's Food Mini Donuts,0,Pastries,Desserts
